Iteration	Min	Max	Avg	Std	current_best
283	100.59499999999998	237.8055555555556	184.44042500555003	26.300271978060447	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
284	100.59499999999998	229.4066666666667	174.86819470806972	28.716958436747966	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
285	100.59499999999998	253.33460317460316	181.85250685425686	28.207598456608366	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
286	100.59499999999998	234.16119047619046	181.54221500721502	30.408001354945444	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
287	100.59499999999998	245.75587301587296	185.44659217171716	30.711002254893444	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
288	100.59499999999998	245.52352092352083	183.78623043623043	29.241876521154385	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
289	100.59499999999998	257.98290764790767	189.5134278221778	32.311912523803855	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
290	100.59499999999998	237.62523809523813	182.97345733433232	32.63948174774239	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
291	100.59499999999998	239.75666666666663	188.7110689033189	29.313176389240514	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
292	100.59499999999998	241.95142857142855	179.51708387445888	31.09040976312803	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
293	100.59499999999998	223.44626984126984	187.5457311022311	27.589547134341966	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
294	100.59499999999998	228.12142857142854	175.19888816738816	29.28806656046836	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
295	100.59499999999998	233.2611111111111	178.0326756021756	28.728697478440584	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
296	100.59499999999998	233.50623376623375	181.9213704212454	26.086065811680676	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
297	100.59499999999998	248.29809523809521	193.47628866966366	31.49441391587664	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
298	100.59499999999998	245.31050505050504	190.1645002220002	28.561986893458467	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
299	100.59499999999998	254.99463203463202	187.96703228715728	28.662080055343406	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
300	100.59499999999998	260.34476190476187	189.02223556998555	29.856404598452254	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
301	100.59499999999998	258.9682051282051	186.84768137418138	32.552273105061296	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
302	100.59499999999998	232.1314285714286	172.616189990565	27.920514543322813	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
303	100.59499999999998	223.7661904761905	171.47077867965368	26.797201766451693	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
304	100.59499999999998	219.60666666666665	176.33789917027417	28.849556145547695	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
305	100.59499999999998	216.30834054834062	169.55874963924964	27.855091832721058	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
306	100.59499999999998	218.20045454545453	171.57878896103895	22.72630967002873	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
307	100.59499999999998	237.57146464646465	182.10221626984125	28.725898467032394	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
308	100.59499999999998	238.32666666666665	179.56116215728716	33.23382565926171	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
309	100.59499999999998	228.00888888888892	179.5910307192807	28.005006802411106	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
310	100.59499999999998	244.38787878787878	177.11794698357198	29.907172513383063	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
311	100.59499999999998	229.50636363636366	175.57433383283382	25.889391268392096	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
312	100.59499999999998	241.71134920634927	182.49681295093797	30.87202864276523	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
313	100.59499999999998	227.05378787878783	175.87632611832612	28.363034994520493	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
314	100.59499999999998	224.66999999999996	180.41621356421356	27.184982083507172	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
315	100.59499999999998	245.36865079365077	184.51516343378844	32.15845136624171	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
316	100.59499999999998	258.0018037518038	185.10258892496392	28.829871784277096	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
317	100.59499999999998	263.18666666666667	189.9881007464757	39.261138009990134	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
318	100.59499999999998	246.7877922077922	194.90993524531024	33.577304101357925	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
319	100.59499999999998	242.25111111111113	192.81399963924963	32.005949655472406	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
320	100.59499999999998	250.6011904761905	181.0780753968254	33.69960182998636	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
321	100.59499999999998	268.5417948717949	186.8735116827617	37.0642278564614	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
322	100.59499999999998	245.61126984126983	184.3795016788767	27.66508784604162	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
323	100.59499999999998	247.2185281385281	190.1667656926407	31.19652224295052	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
324	100.59499999999998	241.13039682539682	184.29454509379508	30.508161185929968	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
325	100.59499999999998	256.3679653679654	186.67355887168387	28.859144562670455	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
326	100.59499999999998	256.5261471861471	191.50640564990562	30.26165695786225	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
327	100.59499999999998	246.29428571428573	192.47686131923632	27.88659712499506	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
328	100.59499999999998	303.1640692640693	199.79951594239094	31.118767448626485	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
329	100.59499999999998	242.59732323232322	191.5474659090909	28.24964353232545	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
330	100.59499999999998	266.96442723942727	183.44335689310688	34.60947919673678	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
331	100.59499999999998	254.2488311688312	193.07008918858918	33.647288140732435	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
332	100.59499999999998	241.44787878787878	186.0511249167499	28.93557260088042	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
333	100.59499999999998	244.2742979242979	188.3038968253968	27.568286099349237	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
334	100.59499999999998	250.66020202020198	190.28831489343992	34.71217424472709	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
335	100.59499999999998	246.39809523809527	183.98635388222888	30.262757349777917	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
336	100.59499999999998	246.67761904761903	176.92409357309356	31.38350252926121	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
337	100.59499999999998	229.12166666666667	185.41824701687202	29.926562548034383	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
338	100.59499999999998	246.8766666666667	185.69041235153736	33.63763544198876	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
339	100.59499999999998	244.3012698412698	179.83634876234876	30.865308683556925	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
340	100.59499999999998	243.1789466089466	191.00293285880784	32.938044751437765	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
341	100.59499999999998	244.1857142857143	190.36675126262625	35.24185853938862	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
342	100.59499999999998	240.63040293040288	187.38409183871684	29.871810208759918	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
343	100.59499999999998	232.4888827838828	190.24411177711178	26.82523074033619	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
344	100.59499999999998	275.23833333333334	195.77341809579312	31.446403809973855	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
345	100.59499999999998	287.87968253968256	195.4889745115995	33.363795817671125	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
346	100.59499999999998	265.01499999999993	184.04747076534576	36.022866056090514	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
347	100.59499999999998	244.29376623376623	176.0850946969697	33.960008570850135	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
348	100.59499999999998	240.97272727272724	170.82047721722722	26.19360594700879	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
349	100.59499999999998	237.2719047619048	169.76441810966813	28.0708672343539	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
350	100.59499999999998	266.1642857142857	179.35492667055166	31.226294204211367	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
351	100.59499999999998	235.71904761904761	183.54372204184705	29.927802997519322	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
352	100.59499999999998	251.15121212121207	185.14070966533467	32.81842137049455	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
353	100.59499999999998	255.75247863247859	193.2128395909646	28.728123309513382	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
354	100.59499999999998	253.28650793650792	191.68006762681765	29.873967596948116	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
355	100.59499999999998	239.30336940836946	188.90887484737485	31.9375770852846	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
356	100.59499999999998	244.5723809523809	189.14959052059052	31.32275851313721	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
357	100.59499999999998	217.12	182.00676584526587	27.542431129468806	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
358	100.59499999999998	250.53916666666663	188.23018995587745	30.63346605454081	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
359	100.59499999999998	244.07499999999993	188.8904571262071	27.74643779537214	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
360	100.59499999999998	241.54619047619042	190.90462445887448	27.760296828057573	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
361	100.59499999999998	241.70857142857142	183.42159873459872	34.45004352000422	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
362	100.59499999999998	239.65792207792208	181.6295458152958	32.82228210630607	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
363	100.59499999999998	248.05909090909097	181.56653248140748	30.21071673031142	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
364	100.59499999999998	232.3978354978355	184.4613947441447	25.586535099364102	29,43,30,32,39,28,4,43,10,37,6,15,17,11,8,31,27,2,19,13,16,3,23,42,39,30,23,41,36,4,11,33,23,31,22,40,1,14,20,15,37,4,33,5,27,28,41,37,25,16,7,24,14,33,5,36,6,38,41,14,29,12,15,24,18,21,27,7
